Time (s),AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Sampling Rate
4.9492187500e+001,4.1789741211e+003,4.1671796875e+003,4.1789741211e+003,4.1810258789e+003,4.1312822266e+003,4.1810258789e+003,4.1656411133e+003,4.1066665039e+003,4.1861538086e+003,4.2323076172e+003,4.1697436523e+003,4.1712822266e+003,4.1789741211e+003,4.1620512695e+003,
4.9500000000e+001,4.1794873047e+003,4.1789741211e+003,4.1794873047e+003,4.1774360352e+003,4.1625639648e+003,4.1810258789e+003,4.1805126953e+003,4.1256411133e+003,4.1861538086e+003,4.2538461914e+003,4.1728203125e+003,4.1702563477e+003,4.1933334961e+003,4.1620512695e+003,
4.9507812500e+001,4.1779487305e+003,4.1846152344e+003,4.1846152344e+003,4.1774360352e+003,4.1661538086e+003,4.1815385742e+003,4.1841025391e+003,4.1476923828e+003,4.1861538086e+003,4.2297436523e+003,4.1723076172e+003,4.1728203125e+003,4.2010258789e+003,4.1661538086e+003,
4.9515625000e+001,4.1758974609e+003,4.1825639648e+003,4.1825639648e+003,4.1784614258e+003,4.1764101563e+003,4.1810258789e+003,4.1887177734e+003,4.1456411133e+003,4.1861538086e+003,4.2420512695e+003,4.1692309570e+003,4.1728203125e+003,4.2087177734e+003,4.1656411133e+003,
4.9523437500e+001,4.1805126953e+003,4.1841025391e+003,4.1789741211e+003,4.1800000000e+003,4.1851284180e+003,4.1815385742e+003,4.2117949219e+003,4.1384614258e+003,4.1861538086e+003,4.2728203125e+003,4.1743588867e+003,4.1769228516e+003,4.2174360352e+003,4.1641025391e+003,
4.9531250000e+001,4.1815385742e+003,4.1825639648e+003,4.1779487305e+003,4.1800000000e+003,4.1758974609e+003,4.1830771484e+003,4.2220512695e+003,4.1476923828e+003,4.1861538086e+003,4.2641025391e+003,4.1779487305e+003,4.1712822266e+003,4.2189741211e+003,4.1615385742e+003,
4.9539062500e+001,4.1789741211e+003,4.1748715820e+003,4.1784614258e+003,4.1774360352e+003,4.1707690430e+003,4.1825639648e+003,4.2015385742e+003,4.1492309570e+003,4.1861538086e+003,4.2641025391e+003,4.1717949219e+003,4.1666665039e+003,4.2117949219e+003,4.1620512695e+003,
4.9546875000e+001,4.1784614258e+003,4.1723076172e+003,4.1769228516e+003,4.1769228516e+003,4.1774360352e+003,4.1825639648e+003,4.1969228516e+003,4.1471796875e+003,4.1861538086e+003,4.2779487305e+003,4.1697436523e+003,4.1733334961e+003,4.2087177734e+003,4.1630771484e+003,
4.9554687500e+001,4.1784614258e+003,4.1738461914e+003,4.1764101563e+003,4.1784614258e+003,4.1938461914e+003,4.1830771484e+003,4.2138461914e+003,4.1512822266e+003,4.1861538086e+003,4.2538461914e+003,4.1733334961e+003,4.1697436523e+003,4.2128203125e+003,4.1594873047e+003,
4.9562500000e+001,4.1810258789e+003,4.1702563477e+003,4.1820512695e+003,4.1779487305e+003,4.1887177734e+003,4.1825639648e+003,4.1933334961e+003,4.1389741211e+003,4.1861538086e+003,4.2235898438e+003,4.1733334961e+003,4.1671796875e+003,4.2041025391e+003,4.1620512695e+003,
4.9570312500e+001,4.1800000000e+003,4.1692309570e+003,4.1800000000e+003,4.1748715820e+003,4.1584614258e+003,4.1820512695e+003,4.1835898438e+003,4.1364101563e+003,4.1861538086e+003,4.2389741211e+003,4.1707690430e+003,4.1712822266e+003,4.1958974609e+003,4.1635898438e+003,
4.9578125000e+001,4.1794873047e+003,4.1733334961e+003,4.1774360352e+003,4.1764101563e+003,4.1441025391e+003,4.1830771484e+003,4.2092309570e+003,4.1512822266e+003,4.1861538086e+003,4.2615385742e+003,4.1717949219e+003,4.1743588867e+003,4.2030771484e+003,4.1641025391e+003,
4.9585937500e+001,4.1805126953e+003,4.1723076172e+003,4.1815385742e+003,4.1784614258e+003,4.1610258789e+003,4.1835898438e+003,4.2000000000e+003,4.1374360352e+003,4.1856411133e+003,4.2410258789e+003,4.1717949219e+003,4.1728203125e+003,4.2015385742e+003,4.1656411133e+003,
4.9593750000e+001,4.1784614258e+003,4.1738461914e+003,4.1805126953e+003,4.1769228516e+003,4.1764101563e+003,4.1830771484e+003,4.1846152344e+003,4.1092309570e+003,4.1841025391e+003,4.2251284180e+003,4.1692309570e+003,4.1702563477e+003,4.1933334961e+003,4.1630771484e+003,
4.9601562500e+001,4.1779487305e+003,4.1805126953e+003,4.1774360352e+003,4.1779487305e+003,4.1687177734e+003,4.1825639648e+003,4.2035898438e+003,4.1205126953e+003,4.1841025391e+003,4.2523076172e+003,4.1738461914e+003,4.1723076172e+003,4.2020512695e+003,4.1646152344e+003,
4.9609375000e+001,4.1743588867e+003,4.1835898438e+003,4.1769228516e+003,4.1779487305e+003,4.1753847656e+003,4.1825639648e+003,4.2138461914e+003,4.1487177734e+003,4.1851284180e+003,4.2779487305e+003,4.1794873047e+003,4.1702563477e+003,4.2200000000e+003,4.1651284180e+003,
4.9617187500e+001,4.1743588867e+003,4.1861538086e+003,4.1789741211e+003,4.1774360352e+003,4.1933334961e+003,4.1825639648e+003,4.2061538086e+003,4.1564101563e+003,4.1851284180e+003,4.2625639648e+003,4.1748715820e+003,4.1682050781e+003,4.2251284180e+003,4.1656411133e+003,
4.9625000000e+001,4.1769228516e+003,4.1835898438e+003,4.1789741211e+003,4.1743588867e+003,4.1861538086e+003,4.1825639648e+003,4.2117949219e+003,4.1512822266e+003,4.1846152344e+003,4.2430771484e+003,4.1697436523e+003,4.1697436523e+003,4.2164101563e+003,4.1671796875e+003,
4.9632812500e+001,4.1779487305e+003,4.1758974609e+003,4.1784614258e+003,4.1733334961e+003,4.1733334961e+003,4.1825639648e+003,4.2164101563e+003,4.1420512695e+003,4.1851284180e+003,4.2471796875e+003,4.1697436523e+003,4.1687177734e+003,4.2092309570e+003,4.1646152344e+003,
4.9640625000e+001,4.1820512695e+003,4.1748715820e+003,4.1815385742e+003,4.1764101563e+003,4.1733334961e+003,4.1820512695e+003,4.1958974609e+003,4.1343588867e+003,4.1851284180e+003,4.2461538086e+003,4.1753847656e+003,4.1697436523e+003,4.2082050781e+003,4.1666665039e+003,
4.9648437500e+001,4.1810258789e+003,4.1779487305e+003,4.1800000000e+003,4.1784614258e+003,4.1784614258e+003,4.1825639648e+003,4.1907690430e+003,4.1487177734e+003,4.1846152344e+003,4.2497436523e+003,4.1774360352e+003,4.1717949219e+003,4.2153847656e+003,4.1671796875e+003,
4.9656250000e+001,4.1794873047e+003,4.1779487305e+003,4.1820512695e+003,4.1758974609e+003,4.1871796875e+003,4.1835898438e+003,4.2030771484e+003,4.1610258789e+003,4.1846152344e+003,4.2605126953e+003,4.1743588867e+003,4.1697436523e+003,4.2215385742e+003,4.1651284180e+003,
4.9664062500e+001,4.1794873047e+003,4.1758974609e+003,4.1810258789e+003,4.1733334961e+003,4.1907690430e+003,4.1835898438e+003,4.2046152344e+003,4.1410258789e+003,4.1851284180e+003,4.2538461914e+003,4.1748715820e+003,4.1682050781e+003,4.2169228516e+003,4.1656411133e+003,
4.9671875000e+001,4.1774360352e+003,4.1794873047e+003,4.1779487305e+003,4.1758974609e+003,4.1748715820e+003,4.1830771484e+003,4.2041025391e+003,4.1287177734e+003,4.1851284180e+003,4.2482050781e+003,4.1733334961e+003,4.1702563477e+003,4.2112822266e+003,4.1666665039e+003,
4.9679687500e+001,4.1789741211e+003,4.1825639648e+003,4.1815385742e+003,4.1789741211e+003,4.1728203125e+003,4.1820512695e+003,4.2035898438e+003,4.1282050781e+003,4.1851284180e+003,4.2538461914e+003,4.1717949219e+003,4.1712822266e+003,4.2117949219e+003,4.1687177734e+003,
4.9687500000e+001,4.1800000000e+003,4.1815385742e+003,4.1820512695e+003,4.1769228516e+003,4.2041025391e+003,4.1820512695e+003,4.2066665039e+003,4.1174360352e+003,4.1851284180e+003,4.2641025391e+003,4.1748715820e+003,4.1666665039e+003,4.2215385742e+003,4.1671796875e+003,
4.9695312500e+001,4.1810258789e+003,4.1769228516e+003,4.1784614258e+003,4.1758974609e+003,4.2061538086e+003,4.1835898438e+003,4.2015385742e+003,4.1143588867e+003,4.1851284180e+003,4.2589741211e+003,4.1764101563e+003,4.1661538086e+003,4.2241025391e+003,4.1676923828e+003,
4.9703125000e+001,4.1815385742e+003,4.1707690430e+003,4.1784614258e+003,4.1753847656e+003,4.1800000000e+003,4.1846152344e+003,4.1856411133e+003,4.1256411133e+003,4.1851284180e+003,4.2405126953e+003,4.1712822266e+003,4.1692309570e+003,4.2148715820e+003,4.1666665039e+003,
4.9710937500e+001,4.1825639648e+003,4.1728203125e+003,4.1810258789e+003,4.1753847656e+003,4.1923076172e+003,4.1830771484e+003,4.1969228516e+003,4.1405126953e+003,4.1851284180e+003,4.2456411133e+003,4.1687177734e+003,4.1682050781e+003,4.2194873047e+003,4.1651284180e+003,
4.9718750000e+001,4.1841025391e+003,4.1779487305e+003,4.1830771484e+003,4.1784614258e+003,4.2174360352e+003,4.1820512695e+003,4.2261538086e+003,4.1456411133e+003,4.1851284180e+003,4.2656411133e+003,4.1738461914e+003,4.1712822266e+003,4.2297436523e+003,4.1687177734e+003,
4.9726562500e+001,4.1800000000e+003,4.1841025391e+003,4.1800000000e+003,4.1769228516e+003,4.2138461914e+003,4.1841025391e+003,4.2302563477e+003,4.1435898438e+003,4.1851284180e+003,4.2728203125e+003,4.1789741211e+003,4.1723076172e+003,4.2292309570e+003,4.1661538086e+003,
4.9734375000e+001,4.1794873047e+003,4.1846152344e+003,4.1800000000e+003,4.1748715820e+003,4.2046152344e+003,4.1846152344e+003,4.2184614258e+003,4.1512822266e+003,4.1851284180e+003,4.2671796875e+003,4.1774360352e+003,4.1717949219e+003,4.2266665039e+003,4.1646152344e+003,
4.9742187500e+001,4.1794873047e+003,4.1764101563e+003,4.1800000000e+003,4.1758974609e+003,4.2046152344e+003,4.1820512695e+003,4.2087177734e+003,4.1543588867e+003,4.1851284180e+003,4.2574360352e+003,4.1728203125e+003,4.1738461914e+003,4.2266665039e+003,4.1687177734e+003,
4.9750000000e+001,4.1779487305e+003,4.1743588867e+003,4.1779487305e+003,4.1748715820e+003,4.2005126953e+003,4.1825639648e+003,4.1989741211e+003,4.1369228516e+003,4.1851284180e+003,4.2492309570e+003,4.1728203125e+003,4.1712822266e+003,4.2297436523e+003,4.1687177734e+003,
4.9757812500e+001,4.1805126953e+003,4.1810258789e+003,4.1805126953e+003,4.1748715820e+003,4.2000000000e+003,4.1851284180e+003,4.1969228516e+003,4.1369228516e+003,4.1851284180e+003,4.2461538086e+003,4.1784614258e+003,4.1692309570e+003,4.2338461914e+003,4.1687177734e+003,
4.9765625000e+001,4.1789741211e+003,4.1866665039e+003,4.1794873047e+003,4.1769228516e+003,4.2184614258e+003,4.1841025391e+003,4.2082050781e+003,4.1605126953e+003,4.1851284180e+003,4.2600000000e+003,4.1774360352e+003,4.1697436523e+003,4.2364101563e+003,4.1671796875e+003,
4.9773437500e+001,4.1805126953e+003,4.1830771484e+003,4.1810258789e+003,4.1800000000e+003,4.2261538086e+003,4.1825639648e+003,4.2215385742e+003,4.1656411133e+003,4.1851284180e+003,4.2856411133e+003,4.1712822266e+003,4.1728203125e+003,4.2425639648e+003,4.1666665039e+003,
4.9781250000e+001,4.1815385742e+003,4.1794873047e+003,4.1851284180e+003,4.1784614258e+003,4.2143588867e+003,4.1830771484e+003,4.2317949219e+003,4.1574360352e+003,4.1851284180e+003,4.2964101563e+003,4.1748715820e+003,4.1738461914e+003,4.2482050781e+003,4.1687177734e+003,
4.9789062500e+001,4.1774360352e+003,4.1825639648e+003,4.1810258789e+003,4.1758974609e+003,4.2107690430e+003,4.1830771484e+003,4.2276923828e+003,4.1579487305e+003,4.1851284180e+003,4.2800000000e+003,4.1784614258e+003,4.1697436523e+003,4.2446152344e+003,4.1671796875e+003,
4.9796875000e+001,4.1810258789e+003,4.1851284180e+003,4.1815385742e+003,4.1774360352e+003,4.2123076172e+003,4.1830771484e+003,4.2200000000e+003,4.1553847656e+003,4.1851284180e+003,4.2666665039e+003,4.1774360352e+003,4.1697436523e+003,4.2384614258e+003,4.1666665039e+003,
4.9804687500e+001,4.1820512695e+003,4.1805126953e+003,4.1841025391e+003,4.1784614258e+003,4.2153847656e+003,4.1830771484e+003,4.2297436523e+003,4.1646152344e+003,4.1851284180e+003,4.2841025391e+003,4.1748715820e+003,4.1717949219e+003,4.2420512695e+003,4.1651284180e+003,
4.9812500000e+001,4.1789741211e+003,4.1753847656e+003,4.1825639648e+003,4.1774360352e+003,4.2174360352e+003,4.1830771484e+003,4.2184614258e+003,4.1769228516e+003,4.1851284180e+003,4.2866665039e+003,4.1738461914e+003,4.1723076172e+003,4.2420512695e+003,4.1651284180e+003,
4.9820312500e+001,4.1784614258e+003,4.1800000000e+003,4.1800000000e+003,4.1774360352e+003,4.2215385742e+003,4.1830771484e+003,4.2117949219e+003,4.1692309570e+003,4.1851284180e+003,4.2610258789e+003,4.1764101563e+003,4.1712822266e+003,4.2394873047e+003,4.1682050781e+003,
4.9828125000e+001,4.1784614258e+003,4.1861538086e+003,4.1794873047e+003,4.1774360352e+003,4.2410258789e+003,4.1830771484e+003,4.2441025391e+003,4.1743588867e+003,4.1851284180e+003,4.2723076172e+003,4.1784614258e+003,4.1712822266e+003,4.2502563477e+003,4.1682050781e+003,
4.9835937500e+001,4.1820512695e+003,4.1846152344e+003,4.1825639648e+003,4.1769228516e+003,4.2456411133e+003,4.1830771484e+003,4.2528203125e+003,4.1841025391e+003,4.1851284180e+003,4.2969228516e+003,4.1774360352e+003,4.1758974609e+003,4.2553847656e+003,4.1692309570e+003,
4.9843750000e+001,4.1810258789e+003,4.1805126953e+003,4.1820512695e+003,4.1758974609e+003,4.2205126953e+003,4.1830771484e+003,4.2266665039e+003,4.1676923828e+003,4.1851284180e+003,4.2820512695e+003,4.1728203125e+003,4.1738461914e+003,4.2451284180e+003,4.1682050781e+003,
4.9851562500e+001,4.1789741211e+003,4.1758974609e+003,4.1815385742e+003,4.1758974609e+003,4.2020512695e+003,4.1830771484e+003,4.2174360352e+003,4.1528203125e+003,4.1851284180e+003,4.2523076172e+003,4.1717949219e+003,4.1707690430e+003,4.2379487305e+003,4.1671796875e+003,
4.9859375000e+001,4.1800000000e+003,4.1707690430e+003,4.1815385742e+003,4.1774360352e+003,4.2082050781e+003,4.1830771484e+003,4.2184614258e+003,4.1584614258e+003,4.1851284180e+003,4.2466665039e+003,4.1748715820e+003,4.1728203125e+003,4.2364101563e+003,4.1697436523e+003,
4.9867187500e+001,4.1789741211e+003,4.1748715820e+003,4.1789741211e+003,4.1764101563e+003,4.2194873047e+003,4.1830771484e+003,4.2097436523e+003,4.1589741211e+003,4.1851284180e+003,4.2692309570e+003,4.1748715820e+003,4.1717949219e+003,4.2420512695e+003,4.1676923828e+003,
4.9875000000e+001,4.1835898438e+003,4.1841025391e+003,4.1815385742e+003,4.1779487305e+003,4.2271796875e+003,4.1830771484e+003,4.2107690430e+003,4.1507690430e+003,4.1851284180e+003,4.2861538086e+003,4.1769228516e+003,4.1748715820e+003,4.2538461914e+003,4.1676923828e+003,
4.9882812500e+001,4.1825639648e+003,4.1856411133e+003,4.1815385742e+003,4.1779487305e+003,4.2384614258e+003,4.1830771484e+003,4.2241025391e+003,4.1646152344e+003,4.1851284180e+003,4.2805126953e+003,4.1800000000e+003,4.1758974609e+003,4.2558974609e+003,4.1687177734e+003,
4.9890625000e+001,4.1769228516e+003,4.1820512695e+003,4.1810258789e+003,4.1758974609e+003,4.2282050781e+003,4.1830771484e+003,4.2256411133e+003,4.1738461914e+003,4.1851284180e+003,4.2666665039e+003,4.1784614258e+003,4.1692309570e+003,4.2441025391e+003,4.1687177734e+003,
4.9898437500e+001,4.1789741211e+003,4.1810258789e+003,4.1846152344e+003,4.1753847656e+003,4.2066665039e+003,4.1830771484e+003,4.2164101563e+003,4.1600000000e+003,4.1851284180e+003,4.2641025391e+003,4.1774360352e+003,4.1697436523e+003,4.2400000000e+003,4.1702563477e+003,
4.9906250000e+001,4.1825639648e+003,4.1851284180e+003,4.1810258789e+003,4.1748715820e+003,4.2179487305e+003,4.1830771484e+003,4.2251284180e+003,4.1646152344e+003,4.1851284180e+003,4.2810258789e+003,4.1774360352e+003,4.1733334961e+003,4.2523076172e+003,4.1676923828e+003,
4.9914062500e+001,4.1825639648e+003,4.1866665039e+003,4.1794873047e+003,4.1758974609e+003,4.2251284180e+003,4.1830771484e+003,4.2307690430e+003,4.1764101563e+003,4.1851284180e+003,4.2825639648e+003,4.1748715820e+003,4.1717949219e+003,4.2543588867e+003,4.1666665039e+003,
4.9921875000e+001,4.1769228516e+003,4.1779487305e+003,4.1825639648e+003,4.1764101563e+003,4.2056411133e+003,4.1830771484e+003,4.2082050781e+003,4.1600000000e+003,4.1851284180e+003,4.2620512695e+003,4.1738461914e+003,4.1692309570e+003,4.2420512695e+003,4.1661538086e+003,
4.9929687500e+001,4.1774360352e+003,4.1738461914e+003,4.1825639648e+003,4.1758974609e+003,4.2117949219e+003,4.1830771484e+003,4.2035898438e+003,4.1594873047e+003,4.1851284180e+003,4.2574360352e+003,4.1769228516e+003,4.1707690430e+003,4.2369228516e+003,4.1676923828e+003,
4.9937500000e+001,4.1830771484e+003,4.1820512695e+003,4.1820512695e+003,4.1764101563e+003,4.2441025391e+003,4.1830771484e+003,4.2333334961e+003,4.1907690430e+003,4.1851284180e+003,4.2666665039e+003,4.1789741211e+003,4.1738461914e+003,4.2456411133e+003,4.1733334961e+003,
4.9945312500e+001,4.1800000000e+003,4.1861538086e+003,4.1810258789e+003,4.1753847656e+003,4.2512822266e+003,4.1830771484e+003,4.2497436523e+003,4.1861538086e+003,4.1851284180e+003,4.2584614258e+003,4.1748715820e+003,4.1697436523e+003,4.2543588867e+003,4.1707690430e+003,
4.9953125000e+001,4.1769228516e+003,4.1825639648e+003,4.1825639648e+003,4.1753847656e+003,4.2261538086e+003,4.1830771484e+003,4.2307690430e+003,4.1543588867e+003,4.1851284180e+003,4.2507690430e+003,4.1753847656e+003,4.1682050781e+003,4.2482050781e+003,4.1661538086e+003,
4.9960937500e+001,4.1779487305e+003,4.1830771484e+003,4.1815385742e+003,4.1758974609e+003,4.2061538086e+003,4.1825639648e+003,4.2133334961e+003,4.1600000000e+003,4.1851284180e+003,4.2671796875e+003,4.1769228516e+003,4.1723076172e+003,4.2374360352e+003,4.1671796875e+003,
4.9968750000e+001,4.1789741211e+003,4.1841025391e+003,4.1794873047e+003,4.1764101563e+003,4.2082050781e+003,4.1835898438e+003,4.2117949219e+003,4.1687177734e+003,4.1851284180e+003,4.2707690430e+003,4.1743588867e+003,4.1723076172e+003,4.2353847656e+003,4.1666665039e+003,
4.9976562500e+001,4.1800000000e+003,4.1810258789e+003,4.1825639648e+003,4.1779487305e+003,4.2097436523e+003,4.1856411133e+003,4.2066665039e+003,4.1517949219e+003,4.1851284180e+003,4.2410258789e+003,4.1733334961e+003,4.1712822266e+003,4.2338461914e+003,4.1666665039e+003,
4.9984375000e+001,4.1784614258e+003,4.1815385742e+003,4.1830771484e+003,4.1753847656e+003,4.2066665039e+003,4.1856411133e+003,4.2097436523e+003,4.1538461914e+003,4.1851284180e+003,4.2297436523e+003,4.1743588867e+003,4.1687177734e+003,4.2317949219e+003,4.1651284180e+003,
4.9992187500e+001,4.1815385742e+003,4.1835898438e+003,4.1825639648e+003,4.1743588867e+003,4.2297436523e+003,4.1841025391e+003,4.2261538086e+003,4.1610258789e+003,4.1851284180e+003,4.2589741211e+003,4.1758974609e+003,4.1707690430e+003,4.2405126953e+003,4.1671796875e+003,
5.0000000000e+001,4.1825639648e+003,4.1856411133e+003,4.1825639648e+003,4.1764101563e+003,4.2543588867e+003,4.1841025391e+003,4.2369228516e+003,4.1630771484e+003,4.1851284180e+003,4.2866665039e+003,4.1712822266e+003,4.1733334961e+003,4.2564101563e+003,4.1697436523e+003,
5.0007812500e+001,4.1779487305e+003,4.1846152344e+003,4.1830771484e+003,4.1769228516e+003,4.2317949219e+003,4.1846152344e+003,4.2328203125e+003,4.1866665039e+003,4.1851284180e+003,4.2758974609e+003,4.1671796875e+003,4.1717949219e+003,4.2528203125e+003,4.1676923828e+003,
5.0015625000e+001,4.1805126953e+003,4.1794873047e+003,4.1835898438e+003,4.1769228516e+003,4.2128203125e+003,4.1841025391e+003,4.2220512695e+003,4.1871796875e+003,4.1851284180e+003,4.2641025391e+003,4.1758974609e+003,4.1723076172e+003,4.2415385742e+003,4.1697436523e+003,
5.0023437500e+001,4.1815385742e+003,4.1841025391e+003,4.1805126953e+003,4.1753847656e+003,4.2389741211e+003,4.1841025391e+003,4.2364101563e+003,4.1682050781e+003,4.1851284180e+003,4.2794873047e+003,4.1815385742e+003,4.1707690430e+003,4.2487177734e+003,4.1697436523e+003,
5.0031250000e+001,4.1800000000e+003,4.1917949219e+003,4.1825639648e+003,4.1784614258e+003,4.2420512695e+003,4.1846152344e+003,4.2605126953e+003,4.1758974609e+003,4.1851284180e+003,4.2810258789e+003,4.1774360352e+003,4.1717949219e+003,4.2533334961e+003,4.1651284180e+003,
5.0039062500e+001,4.1805126953e+003,4.1871796875e+003,4.1820512695e+003,4.1815385742e+003,4.2148715820e+003,4.1841025391e+003,4.2466665039e+003,4.1800000000e+003,4.1851284180e+003,4.2584614258e+003,4.1748715820e+003,4.1758974609e+003,4.2389741211e+003,4.1661538086e+003,
5.0046875000e+001,4.1805126953e+003,4.1800000000e+003,4.1774360352e+003,4.1769228516e+003,4.2251284180e+003,4.1841025391e+003,4.2230771484e+003,4.1666665039e+003,4.1851284180e+003,4.2523076172e+003,4.1758974609e+003,4.1717949219e+003,4.2338461914e+003,4.1676923828e+003,
5.0054687500e+001,4.1815385742e+003,4.1830771484e+003,4.1815385742e+003,4.1743588867e+003,4.2446152344e+003,4.1851284180e+003,4.2317949219e+003,4.1728203125e+003,4.1851284180e+003,4.2661538086e+003,4.1743588867e+003,4.1697436523e+003,4.2400000000e+003,4.1692309570e+003,
5.0062500000e+001,4.1789741211e+003,4.1856411133e+003,4.1835898438e+003,4.1769228516e+003,4.2343588867e+003,4.1861538086e+003,4.2364101563e+003,4.1887177734e+003,4.1851284180e+003,4.2697436523e+003,4.1702563477e+003,4.1723076172e+003,4.2394873047e+003,4.1666665039e+003,
